OPR Job Code,OPR Job Title,OPR Job Rating,OPR Field Code,OPR Field Title,OPR Field Rating,Soc Code,ONET SOC 2018 Title,ONET SOC 2010 Code,ONET SOC 2010 Title,Census Code 1980,Census Title 1980,GSS Ratings 1989,Census Code 2010,Census Titles 2010,GSS Ratings 2012
832,Industrial Safety and Health Engineer,62.96,800,EngineeringArchitecture,79.12,17-2111,"Health and Safety Engineers, Except Mining Safety Engine…",17-2111.01,Industrial Safety and Health Engineers,59,Engineers,70.69,NA,NA,NA
833,Landscape Architect,59.89,800,EngineeringArchitecture,79.12,17-1012,Landscape Architects,17-1012.00,Landscape Architects,40,Professional Specialty Occupations ,64.38,NA,NA,NA
834,Manufacturing Engineer,66.66,800,EngineeringArchitecture,79.12,17-2199,"Engineers, All Other",17-2199.04,Manufacturing Engineers,59,Engineers,70.69,NA,NA,NA
835,Manufacturing Engineering Technologist,63.63,800,EngineeringArchitecture,79.12,17-3029,"Engineering Technologists and Technicians, Except Drafte…",17-3029.06,Manufacturing Engineering Technologists,40,Professional Specialty Occupations ,64.38,NA,NA,NA
836,Manufacturing Production Technician,46.17,800,EngineeringArchitecture,79.12,17-3029,"Engineering Technologists and Technicians, Except Drafte…",17-3029.09,Manufacturing Production Technicians,235,Technicians,40.85,NA,NA,NA
837,Mapping Technician,55.08,800,EngineeringArchitecture,79.12,17-3031,Surveying and Mapping Technicians,17-3031.02,Mapping Technicians,218,Surveying and Mapping Technicians,36.1,NA,NA,NA
838,Marine Architect,72.4,800,EngineeringArchitecture,79.12,17-2121,Marine Engineers and Naval Architects,17-2121.00,Marine Engineers and Naval Architects,58,Marine and Naval Architects,59.46,1440,Marine engineers and naval architects,6.3
839,Marine Engineer and/or Naval Architect,72.84,800,EngineeringArchitecture,79.12,17-2121,Marine Engineers and Naval Architects,17-2121.01,Marine Engineers,58,Marine and Naval Architects,59.46,NA,NA,NA
839,Marine Engineer and/or Naval Architect,72.84,800,EngineeringArchitecture,79.12,17-2121,Marine Engineers and Naval Architects,17-2121.02,Marine Architects,58,Marine and Naval Architects,59.46,NA,NA,NA
840,Materials Engineer,64.83,800,EngineeringArchitecture,79.12,17-2131,Materials Engineers,17-2131.00,Materials Engineers,45,Metallurgical and Materials Engineers,60.94,1450,Materials engineers,6
841,Mechanical Drafter,57.66,800,EngineeringArchitecture,79.12,17-3013,Mechanical Drafters,17-3013.00,Mechanical Drafters,217,Drafting Occupations,51.49,NA,NA,NA
842,Mechanical Engineer,73.91,800,EngineeringArchitecture,79.12,17-2141,Mechanical Engineers,17-2141.00,Mechanical Engineers,57,Mechanical Engineers,64.14,1460,Mechanical engineers,6.6
843,Mechanical Engineering Technician,67.61,800,EngineeringArchitecture,79.12,17-3027,Mechanical Engineering Technologists and Technicians,17-3027.00,Mechanical Engineering Technicians,235,Technicians,40.85,NA,NA,NA
843,Mechanical Engineering Technician,67.61,800,EngineeringArchitecture,79.12,17-3027,Mechanical Engineering Technologists and Technicians,17-3029.07,Mechanical Engineering Technologists,235,Technicians,40.85,NA,NA,NA
844,Mechatronics Engineer,74.49,800,EngineeringArchitecture,79.12,17-2199,"Engineers, All Other",17-2199.05,Mechatronics Engineers,59,Engineers,70.69,NA,NA,NA
845,Microsystems Engineer,74.87,800,EngineeringArchitecture,79.12,17-2199,"Engineers, All Other",17-2199.06,Microsystems Engineers,59,Engineers,70.69,NA,NA,NA
846,Mining and/or Geological Engineer (including Mining Safety Engineer),63.26,800,EngineeringArchitecture,79.12,17-2151,"Mining and Geological Engineers, Including Mining Safety…",17-2151.00,"Mining and Geological Engineers, Including Mining Safety…",46,Mining Engineers,59.62,1500,"Mining and geological engineers, including mining safety engineers",5.8
847,Nanosystems Engineer,77.16,800,EngineeringArchitecture,79.12,17-2199,"Engineers, All Other",17-2199.09,Nanosystems Engineers,59,Engineers,70.69,NA,NA,NA
848,Nanotechnology Engineering Technician,69.07,800,EngineeringArchitecture,79.12,17-3029,"Engineering Technologists and Technicians, Except Drafte…",17-3029.11,Nanotechnology Engineering Technologists,235,Technicians,40.85,NA,NA,NA
848,Nanotechnology Engineering Technician,69.07,800,EngineeringArchitecture,79.12,17-3029,"Engineering Technologists and Technicians, Except Drafte…",17-3029.12,Nanotechnology Engineering Technicians,235,Technicians,40.85,NA,NA,NA
849,Non-Destructive Testing Specialist,58.59,800,EngineeringArchitecture,79.12,17-3029,"Engineering Technologists and Technicians, Except Drafte…",17-3029.01,Non-Destructive Testing Specialists,40,Professional Specialty Occupations ,64.38,NA,NA,NA
850,Nuclear Engineer,81.45,800,EngineeringArchitecture,79.12,17-2161,Nuclear Engineers,17-2161.00,Nuclear Engineers,49,Nuclear Engineers,63.3,1510,Nuclear engineers,6.3
851,Petroleum Engineer,65.93,800,EngineeringArchitecture,79.12,17-2171,Petroleum Engineers,17-2171.00,Petroleum Engineers,47,Petroleum Engineers,65.85,1520,Petroleum engineers,6
852,Photonics Engineer,75.62,800,EngineeringArchitecture,79.12,17-2199,"Engineers, All Other",17-2199.07,Photonics Engineers,59,Engineers,70.69,NA,NA,NA
853,Photonics Technician,64.58,800,EngineeringArchitecture,79.12,17-3029,"Engineering Technologists and Technicians, Except Drafte…",17-3029.08,Photonics Technicians,235,Technicians,40.85,NA,NA,NA
854,Product Safety Engineer,64.8,800,EngineeringArchitecture,79.12,17-2111,"Health and Safety Engineers, Except Mining Safety Engine…",17-2111.03,Product Safety Engineers,59,Engineers,70.69,NA,NA,NA
855,Radio Frequency Identification Device Specialist,54.88,800,EngineeringArchitecture,79.12,17-2072,"Electronics Engineers, Except Computer",17-2072.01,Radio Frequency Identification Device Specialists,40,Professional Specialty Occupations ,64.38,NA,NA,NA
856,Robotics Engineer,77.78,800,EngineeringArchitecture,79.12,17-2199,"Engineers, All Other",17-2199.08,Robotics Engineers,59,Engineers,70.69,NA,NA,NA
857,Robotics Technician,67.73,800,EngineeringArchitecture,79.12,17-3024,Electro-Mechanical and Mechatronics Technologists and Te…,17-3024.01,Robotics Technicians,235,Technicians,40.85,NA,NA,NA
858,Solar Energy Systems Engineer,69.82,800,EngineeringArchitecture,79.12,17-2199,"Engineers, All Other",17-2199.11,Solar Energy Systems Engineers,59,Engineers,70.69,NA,NA,NA
859,Surveying and Mapping Technician,57.44,800,EngineeringArchitecture,79.12,17-3031,Surveying and Mapping Technicians,17-3031.00,Surveying and Mapping Technicians,218,Surveying and Mapping Technicians,36.1,1560,Surveying and mapping technicians,3.7
859,Surveying and Mapping Technician,57.44,800,EngineeringArchitecture,79.12,17-3031,Surveying and Mapping Technicians,17-3031.01,Surveying Technicians,218,Surveying and Mapping Technicians,36.1,NA,NA,NA
860,Surveyor,51.5,800,EngineeringArchitecture,79.12,17-1022,Surveyors,17-1022.00,Surveyors,63,Surveyors and Mapping Scientists,51.35,1310,"Surveyors, cartographers, and photogrammetrists",4.6
861,Transportation Engineer,64.51,800,EngineeringArchitecture,79.12,17-2051,Civil Engineers,17-2051.01,Transportation Engineers,59,Engineers,70.69,NA,NA,NA
862,Validation Engineer,63.24,800,EngineeringArchitecture,79.12,17-2199,"Engineers, All Other",17-2199.02,Validation Engineers,59,Engineers,70.69,NA,NA,NA
863,Water/Wastewater Engineer,57.06,800,EngineeringArchitecture,79.12,17-2081,Environmental Engineers,17-2081.01,Water/Wastewater Engineers,59,Engineers,70.69,NA,NA,NA
864,Wind Energy Engineer,70.33,800,EngineeringArchitecture,79.12,17-2199,"Engineers, All Other",17-2199.10,Wind Energy Engineers,59,Engineers,70.69,NA,NA,NA
865,Other - Engineer,74.91,800,EngineeringArchitecture,79.12,17-2199,"Engineers, All Other",17-2199.00,"Engineers, All Other",59,"Engineers, n.e.c.",70.69,1530,"Engineers, all other",6.6
866,Other - Engineering Technician,66.87,800,EngineeringArchitecture,79.12,17-3028,Calibration Technologists and Technicians,17-3029.00,"Engineering Technicians, Except Drafters, All Other",216,"Engineering Technicians, n.e.c.",48.25,1550,"Engineering technicians, except drafters",5
866,Other - Engineering Technician,66.87,800,EngineeringArchitecture,79.12,17-3029,"Engineering Technologists and Technicians, Except Drafte…",17-3029.00,"Engineering Technicians, Except Drafters, All Other",216,"Engineering Technicians, n.e.c.",48.25,1550,NA,NA
901,Agricultural Equipment Operator,42.58,900,FarmingFishingForestry,39.14,45-2091,Agricultural Equipment Operators,45-2091.00,Agricultural Equipment Operators,779,"Machine Operators, Not Specified",32.84,6050,Miscellaneous agricultural workers,3.23
902,Agricultural Inspector,52.86,900,FarmingFishingForestry,39.14,45-2011,Agricultural Inspectors,45-2011.00,Agricultural Inspectors,489,"Inspectors, Agricultural Products",49.45,6010,Agricultural inspectors,4.75
903,Animal Breeder,43.69,900,FarmingFishingForestry,39.14,45-2021,Animal Breeders,45-2021.00,Animal Breeders,473,"Farmers, Except Horticultural",40.39,6020,Animal breeders,4.3
904,Faller,37.74,900,FarmingFishingForestry,39.14,45-4021,Fallers,45-4021.00,Fallers,496,Timber Cutting and Logging Occupations,31.1,6130,Logging workers,3.4
905,Farm Labor Contractor,34.09,900,FarmingFishingForestry,39.14,13-1074,Farm Labor Contractors,13-1074.00,Farm Labor Contractors,27,"Personnel, Training, and Labor Relations Specialists",43.32,NA,NA,NA
906,Farmer and/or Rancher,47.04,900,FarmingFishingForestry,39.14,13-Nov,"Farmers, Ranchers, and Other Agricultural Managers",11-9013.00,"Farmers, Ranchers, and Other Agricultural Managers",473,"Farmers, Except Horticultural",40.39,205,"Farmers, ranchers, and other agricultural managers",4.73
906,Farmer and/or Rancher,47.04,900,FarmingFishingForestry,39.14,13-1021,"Buyers and Purchasing Agents, Farm Products",13-1021.00,"Buyers and Purchasing Agents, Farm Products",473,"Farmers, Except Horticultural",40.39,510,"Buyers and purchasing agents, farm products",4.35
907,"Farmworker and/or Laborer (Crop, Nursery, and Greenhouse)",39.23,900,FarmingFishingForestry,39.14,45-2092,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",45-2092.00,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",479,Farm Workers,23.28,NA,NA,NA
908,Farmworker and/or Laborer (Ranch and Farm Animals),41.79,900,FarmingFishingForestry,39.14,45-2093,"Farmworkers, Farm, Ranch, and Aquacultural Animals",45-2093.00,"Farmworkers, Farm, Ranch, and Aquacultural Animals",479,Farm Workers,23.28,NA,NA,NA
909,Fisher or Related Fishing Worker,34.11,900,FarmingFishingForestry,39.14,45-3031,Fishing and Hunting Workers,45-3011.00,Fishers and Related Fishing Workers,498,Fishers,34.46,6100,Fishers and related fishing workers,3.9
910,Forest and Conservation Worker,52.6,900,FarmingFishingForestry,39.14,45-4011,Forest and Conservation Workers,45-4011.00,Forest and Conservation Workers,495,"Forestry Workers, Except Logging",38.54,6120,Forest and conservation workers,4.4
911,Grader and/or Sorter of Agricultural Products,38.48,900,FarmingFishingForestry,39.14,45-2041,"Graders and Sorters, Agricultural Products",45-2041.00,"Graders and Sorters, Agricultural Products",488,"Graders and Sorters, Agricultural Products",30.69,6040,"Graders and sorters, agricultural products",3.7
912,Hunter and/or Trapper,31.93,900,FarmingFishingForestry,39.14,45-3031,Fishing and Hunting Workers,45-3021.00,Hunters and Trappers,499,Hunters and Trappers,22.78,6110,Hunters and trappers,3.3
913,Log Grader and/or Scaler,37.83,900,FarmingFishingForestry,39.14,45-4023,Log Graders and Scalers,45-4023.00,Log Graders and Scalers,496,Timber Cutting and Logging Occupations,31.1,NA,NA,NA
914,Logging Equipment Operator,35.11,900,FarmingFishingForestry,39.14,45-4022,Logging Equipment Operators,45-4022.00,Logging Equipment Operators,727,Sawing Machine Operators,33.77,NA,NA,NA
915,Nursery Worker,43.23,900,FarmingFishingForestry,39.14,45-2092,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",45-2092.01,Nursery Workers,484,Nursery Workers,25.83,NA,NA,NA
916,Supervisor/Manager of Agricultural Crop and Horticultural Workers,51.91,900,FarmingFishingForestry,39.14,45-1011,"First-Line Supervisors of Farming, Fishing, and Forestry…",45-1011.07,First-Line Supervisors of Agricultural Crop and Horticul…,476,"Managers, Horticultural Specialty Farms",47.59,NA,NA,NA
917,Supervisor/Manager of Animal Husbandry and Animal Care Workers,50.84,900,FarmingFishingForestry,39.14,45-1011,"First-Line Supervisors of Farming, Fishing, and Forestry…",45-1011.08,First-Line Supervisors of Animal Husbandry and Animal Ca…,19,"Managers and Administrators, n.e.c.",50.64,NA,NA,NA
918,Supervisor/Manager of Aquacultural Workers,52.08,900,FarmingFishingForestry,39.14,45-1011,"First-Line Supervisors of Farming, Fishing, and Forestry…",45-1011.06,First-Line Supervisors of Aquacultural Workers,19,"Managers and Administrators, n.e.c.",50.64,NA,NA,NA
919,"Supervisor/Manager of Farming, Fishing, and Forestry Workers",54.42,900,FarmingFishingForestry,39.14,45-1011,"First-Line Supervisors of Farming, Fishing, and Forestry…",45-1011.00,"First-Line Supervisors of Farming, Fishing, and Forestry…",477,"Supervisors, Farm Workers",44.17,6005,"First-line supervisors of farming, fishing, and forestry workers",4.85
920,Supervisor/Manager of Logging Workers,47,900,FarmingFishingForestry,39.14,45-1011,"First-Line Supervisors of Farming, Fishing, and Forestry…",45-1011.05,First-Line Supervisors of Logging Workers,494,"Supervisors, Forestry and Logging Workers",43.53,NA,NA,NA
921,Other - Agriculture Worker,34.45,900,FarmingFishingForestry,39.14,45-2099,"Agricultural Workers, All Other",45-2099.00,"Agricultural Workers, All Other",863,"Supervisors, Handlers, Equipment Cleaners, and Laborers,…",26.77,NA,NA,NA
922,Other - Animal Science,69.31,900,FarmingFishingForestry,39.14,NA,NA,NA,NA,76,"Physical Scientists, n.e.c.",73.09,NA,NA,NA
923,Other - Fishing Worker,31.48,900,FarmingFishingForestry,39.14,NA,NA,NA,NA,498,Fishers,34.46,NA,NA,NA
924,Other - Forestry Worker,46.92,900,FarmingFishingForestry,39.14,NA,NA,NA,NA,495,"Forestry Workers, Except Logging",38.54,NA,NA,NA
925,Other - Horticulture Worker,42.66,900,FarmingFishingForestry,39.14,45-2092,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",45-2092.02,"Farmworkers and Laborers, Crop",474,Horticultural Specialty Farmers,37.39,NA,NA,NA
926,Other - Logging Worker,32.19,900,FarmingFishingForestry,39.14,45-4029,"Logging Workers, All Other",45-4029.00,"Logging Workers, All Other",496,Timber Cutting and Logging Occupations,31.1,NA,NA,NA
1001,Barista,27.35,1000,FoodPrepServing,27.42,35-3023,Fast Food and Counter Workers,35-3022.01,Baristas,434,"Food Counter, Fountain and Related Occupations",23.02,NA,NA,NA
1002,Bartender,33.37,1000,FoodPrepServing,27.42,35-3011,Bartenders,35-3011.00,Bartenders,434,Bartenders,24.53,4040,Bartenders,3.6
1003,Chef and/or Head Cook,62.51,1000,FoodPrepServing,27.42,35-1011,Chefs and Head Cooks,35-1011.00,Chefs and Head Cooks,433,"Supervisors, Food Preparation and Service Occupations",35.16,4000,Chefs and head cooks,4.85
1004,Cook - Fast Food,20.51,1000,FoodPrepServing,27.42,35-2011,"Cooks, Fast Food",35-2011.00,"Cooks, Fast Food",437,Short-Order Cooks,28.07,NA,NA,NA
1005,Cook - Institutional and Cafeteria,34.28,1000,FoodPrepServing,27.42,35-2012,"Cooks, Institution and Cafeteria",35-2012.00,"Cooks, Institution and Cafeteria",438,"Cooks, Except Short Order",30.76,NA,NA,NA
1006,Cook - Other,41.56,1000,FoodPrepServing,27.42,35-2019,"Cooks, All Other",35-2019.00,"Cooks, All Other",436,"Cooks, Except Short Order",30.76,4020,Cooks,3.7
1007,Cook - Private Household,47.66,1000,FoodPrepServing,27.42,35-2013,"Cooks, Private Household",35-2013.00,"Cooks, Private Household",404,"Cooks, Private Household",29.98,NA,NA,NA
1008,Cook - Restaurant,41.88,1000,FoodPrepServing,27.42,35-2014,"Cooks, Restaurant",35-2014.00,"Cooks, Restaurant",436,"Cooks, Except Short Order",30.76,NA,NA,NA
1009,Cook - Short Order,33.61,1000,FoodPrepServing,27.42,35-2015,"Cooks, Short Order",35-2015.00,"Cooks, Short Order",437,Short-Order Cooks,28.07,NA,NA,NA
1010,Dishwasher,14.5,1000,FoodPrepServing,27.42,35-9021,Dishwashers,35-9021.00,Dishwashers,444,Miscellaneous Food Preparation Occupations,16.78,4140,Dishwashers,2.8
1011,Food Preparation Worker,26.9,1000,FoodPrepServing,27.42,35-2021,Food Preparation Workers,35-2021.00,Food Preparation Workers,439,"Kitchen Workers, Food Preparation",24.08,NA,Food preparation workers,2.7
1012,Food Server,22.03,1000,FoodPrepServing,27.42,35-3041,"Food Servers, Nonrestaurant",35-3041.00,"Food Servers, Nonrestaurant",443,Waiters'/Waitresses' Assistants,21.12,4120,"Food servers, nonrestaurant",3.9
1013,Food Service Attendant/Helper,22.99,1000,FoodPrepServing,27.42,35-9011,Dining Room and Cafeteria Attendants and Bartender Helpe…,35-9011.00,Dining Room and Cafeteria Attendants and Bartender Helpe…,439,"Kitchen Workers, Food Preparation",24.08,4130,Dining room and cafeteria attendants and bartender helpers,2.3
1014,Host/Hostess,30.01,1000,FoodPrepServing,27.42,35-9031,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",35-9031.00,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",444,Miscellaneous Food Preparation Occupations,16.78,4150,"Hosts and hostesses, restaurant, lounge, and coffee shop",3.65
